road_stats_id,road_stats_id_distance,year,dec_lat,dec_long,fatal_count,maj_inj_count,bicycle_death_count,bicycle_maj_inj_count,ped_death_count,ped_maj_inj_count,time_of_day,weather,relation_to_road,alcohol_related,speeding,speeding_related,aggressive_driving
2721,0.769398263781455,2011,40.35409927,-79.84220123,0,1,0,0,0,0,1450,2,1,0,0,0,1
929,2.93348297998051,2011,40.50479889,-79.9693985,0,1,0,0,0,0,9999,1,1,0,1,1,1
4842,12.4555857622934,2011,40.46730042,-79.98290253,0,1,0,1,0,0,1648,1,1,0,0,0,0
4933,16.1012646091823,2011,40.47449875,-79.93170166,0,1,0,0,0,0,1614,1,1,0,0,0,1
4286,12.9511755418915,2011,40.48149872,-79.8065033,0,1,0,0,0,0,1744,1,2,0,0,0,0
448,8.54708186417809,2011,40.46590042,-79.95359802,0,1,0,0,0,1,1705,1,1,0,0,1,1
3704,0.0174254491819173,2011,40.47309875,-79.97239685,0,1,0,0,0,0,1206,1,1,0,1,1,1
1929,8.50514319836598,2011,40.51789856,-80.13189697,0,1,0,0,0,0,433,1,2,1,1,1,1
3793,5.74533092154273,2011,40.46820068,-80.08529663,0,1,0,0,0,1,2125,1,1,0,0,1,1
1898,4.00838888518381,2011,40.49629974,-79.94429779,0,1,0,0,0,0,2133,1,1,0,0,0,1
480,5.25974427598365,2011,40.46279907,-79.95729828,0,1,0,0,0,0,108,1,1,1,0,0,1
2337,5.23778720788881,2011,40.34680176,-79.95490265,1,0,0,0,0,0,1012,1,1,0,0,0,1
3247,14.5862861767875,2011,40.53419876,-80.18669891,1,0,0,0,0,0,1612,2,1,0,0,0,0
2382,20.1748594498021,2011,40.47129822,-79.83110046,0,1,0,0,0,0,457,2,2,0,0,0,0
1180,9.42684258451762,2011,40.45149994,-79.90820313,0,2,0,0,0,0,1058,1,1,0,0,0,1
3637,9.73171461053325,2011,40.65439987,-80.06719971,0,1,0,0,0,0,48,1,3,0,0,1,1
46,14.5353571575371,2011,40.42770004,-80.12930298,0,1,0,0,0,0,100,1,1,1,0,0,0
3273,7.621279117882,2011,40.55500031,-79.97119904,0,1,0,0,0,0,1813,1,4,0,0,0,1
3678,2.7805442267178,2011,40.46409988,-79.98040009,1,1,0,0,0,0,137,1,1,1,0,0,0
1496,2.39819983139695,2011,40.40990067,-80.00520325,0,1,0,0,0,0,2146,1,5,1,0,1,1
3869,18.1904722625515,2011,40.45389938,-79.89409637,0,1,0,0,0,0,36,1,1,0,0,0,0
2603,5.99178245001252,2011,40.50659943,-79.84290314,0,1,0,0,0,1,1605,1,1,1,0,0,0
1723,6.79013667212417,2011,40.40110016,-79.88040161,0,3,0,0,0,0,1643,1,1,1,0,0,0
376,2.69361601846857,2011,40.4958992,-80.20729828,0,2,0,0,0,0,2202,1,2,1,1,1,1
3259,12.5823360530886,2011,40.5530014,-80.08740234,1,0,0,0,0,0,1355,1,2,0,0,0,0
462,5.23964639426966,2011,40.40620041,-79.91249847,0,1,0,0,0,0,123,1,1,0,1,1,1
2155,8.16805508959942,2011,40.45009995,-80.10970306,0,1,0,0,0,0,1354,1,1,0,0,0,1
3108,7.28192892719915,2011,40.51309967,-80.22239685,0,1,0,0,0,0,840,1,1,0,0,0,0
2617,30.6898084608805,2011,40.45539856,-79.71749878,0,1,0,0,0,0,50,1,5,1,0,0,0
1588,4.37268568076031,2011,40.40729904,-80.05169678,0,1,0,0,0,0,2300,1,5,0,0,0,0
3858,12.4740227260391,2011,40.46269989,-80.05190277,0,1,0,0,0,0,2234,1,1,0,0,0,1
3667,8.88024797745009,2011,40.46720123,-79.86979675,0,1,0,0,0,1,1525,1,2,0,0,0,1
1614,5.26936529556516,2011,40.6094017,-80.09449768,2,1,0,0,0,0,1330,1,4,0,0,0,0
4974,11.8241823534691,2011,40.46500015,-79.91999817,0,1,0,0,0,0,1317,1,1,0,0,0,1
2071,22.2660293366583,2011,40.55970001,-79.82019806,0,1,0,0,0,0,1640,1,5,0,0,0,0
910,3.55637944782164,2011,40.40869904,-79.9910965,0,1,0,0,0,0,2104,1,1,0,0,0,1
4064,0.863521167322997,2011,40.57389832,-80.05210114,0,1,0,0,0,0,21,1,1,0,0,0,0
1920,8.67724749645681,2011,40.54119873,-79.78630066,0,1,0,0,0,0,1708,1,1,0,0,0,1
4952,0.0374586387377074,2011,40.43769836,-79.83820343,1,0,0,0,0,0,1605,1,2,0,0,0,0
3774,12.1000213890038,2011,40.49670029,-79.91560364,0,1,0,0,0,0,217,1,1,1,0,0,0
272,23.0550204712516,2011,40.47980118,-80.03109741,1,1,0,0,0,0,1005,1,2,0,0,0,0
1382,11.0220604854539,2011,40.45759964,-80.04470062,1,1,0,0,0,0,613,1,5,0,0,0,0
3789,6.59305870286632,2011,40.49580002,-80.12329865,2,0,0,0,0,0,1055,1,3,1,0,0,0
207,11.8387928887507,2011,40.5379982,-80.07820129,1,0,0,0,0,0,2337,1,3,1,0,1,1
1613,3.58852335309887,2011,40.60240173,-80.09359741,0,1,0,0,0,0,930,1,3,0,1,1,1
455,10.6259019545313,2011,40.43199921,-79.91819763,0,1,0,0,0,0,1940,1,1,0,0,0,1
4024,19.3101199195563,2011,40.48910141,-79.93499756,0,1,0,0,0,0,124,1,2,1,0,0,0
3587,10.0861717486213,2011,40.38729858,-79.79930115,0,1,0,0,0,0,819,1,5,0,0,0,0
1683,8.13506845294335,2011,40.49250031,-80.11160278,0,1,0,0,0,0,515,1,1,1,0,0,0
1599,11.5595860526434,2011,40.46559906,-79.84690094,0,4,0,0,0,0,2235,1,1,1,1,1,1
2818,5.36316928296022,2011,40.2840004,-80.00009918,0,1,0,0,0,0,1136,1,5,1,1,1,1
1668,16.2770353865767,2011,40.48490143,-80.0515976,0,1,0,0,0,0,734,1,1,0,0,0,1
5108,0.482988859016185,2011,40.44950104,-80.10739899,0,1,0,0,0,0,320,1,4,0,1,1,1
1178,2.32653327148768,2011,40.4681015,-79.97720337,1,0,0,0,0,0,30,1,1,1,0,0,0
1622,13.9721382193843,2011,40.43230057,-79.83920288,1,0,0,0,0,0,1151,1,4,0,0,1,1
4947,15.32961390097,2011,40.40819931,-79.81800079,1,0,0,0,1,0,2300,1,1,0,0,0,0
3750,7.84999425536276,2011,40.35390091,-79.91120148,0,1,0,0,0,0,1656,1,2,0,0,0,0
155,17.3499800677574,2011,40.44430161,-79.76709747,0,1,0,0,0,0,25,1,3,1,0,1,1
1960,3.07354262287464,2011,40.48669815,-79.89189911,1,0,0,0,1,0,2054,2,6,0,0,0,0
3551,5.86136266630331,2011,40.43170166,-80.02459717,1,0,0,0,0,0,919,1,5,0,0,0,0
1256,7.68533123090007,2011,40.36360168,-79.77359772,0,1,0,0,0,0,1232,1,1,0,0,0,1
1823,13.9939467839372,2011,40.45410156,-79.94960022,1,0,0,0,0,0,1012,2,1,0,0,0,0
2291,2.27604982597404,2011,40.36740112,-79.81860352,1,0,0,0,0,0,750,2,1,0,0,1,1
3627,3.75522589902762,2011,40.64199829,-80.0970993,0,1,0,0,0,0,1750,1,1,0,0,0,0
113,4.86285743376962,2011,40.42660141,-79.8927002,0,1,0,0,0,0,230,1,1,1,0,0,1
1495,8.8991418408959,2011,40.4817009,-80.04640198,0,1,0,0,0,1,1756,2,1,1,0,0,0
90,6.36330461888164,2011,40.44279861,-79.81150055,1,0,0,0,0,0,1254,1,4,0,0,0,0
1374,6.40235823804517,2011,40.36380005,-79.98410034,0,1,0,0,0,1,1231,4,1,0,0,0,0
4737,6.15045148988188,2011,40.50699997,-80.17240143,0,1,0,0,0,0,2341,1,1,0,0,0,1
2164,12.7912560712281,2011,40.6515007,-79.92500305,0,1,0,0,0,0,1329,1,1,0,0,0,0
1863,19.5494874160396,2011,40.40219879,-80.18900299,0,1,0,0,0,0,713,6,1,0,0,0,1
5014,6.84541224887189,2011,40.49319839,-79.89990234,0,1,0,0,0,0,800,1,1,0,0,0,0
3108,17.371115872664,2011,40.51309967,-80.23139954,0,1,0,0,0,1,2135,2,2,1,0,0,1
1781,5.79253722276356,2011,40.45410156,-79.99680328,1,0,0,0,0,0,1730,1,1,0,0,0,1
1689,4.74146931144789,2011,40.4355011,-79.71399689,0,1,0,0,0,0,1355,1,1,0,0,0,1
1285,6.01708211557961,2011,40.60340118,-80.05010223,0,1,0,0,0,0,1513,1,1,0,0,0,1
4241,0.472488495774331,2011,40.2784996,-79.86389923,1,0,0,0,0,0,1658,1,1,0,0,0,0
1584,8.50746848841784,2011,40.38840103,-80.05709839,0,1,0,0,0,0,704,1,1,0,0,0,0
1706,2.43268407594973,2011,40.60200119,-79.75730133,0,1,0,0,0,0,1645,1,1,0,0,0,0
2123,11.4276277282454,2011,40.24489975,-79.92089844,0,1,0,0,0,0,1400,1,4,1,1,1,1
2325,8.72078642894035,2011,40.34999847,-79.96949768,0,1,0,0,0,0,2030,4,2,0,0,0,0
1910,9.01309609013034,2011,40.63819885,-79.71150208,2,0,0,0,0,0,758,2,5,0,0,1,1
593,4.9677041874245,2010,40.44440079,-79.9756012,0,1,0,0,0,1,311,1,1,1,0,0,0
2108,9.84263565786495,2010,40.2602005,-79.90260315,1,0,0,0,0,0,248,1,4,1,0,1,1
2166,6.69942970604296,2010,40.22240067,-79.96399689,0,3,0,0,0,0,2328,1,5,0,1,1,1
3766,3.76371118141276,2010,40.46120071,-80.11190033,1,0,0,0,0,0,1609,4,1,0,0,0,0
4530,8.29192661144395,2010,40.39179993,-79.87719727,0,1,0,0,0,0,1057,1,2,0,0,0,0
72,10.2729945687188,2010,40.42110062,-80.04499817,0,1,0,0,0,0,2334,1,1,0,0,0,0
2270,7.58961270179285,2010,40.33580017,-79.97399902,0,1,0,0,0,0,1716,1,1,1,0,0,1
4467,4.00806312193035,2010,40.35689926,-79.88210297,0,1,0,0,0,0,2050,4,1,0,0,0,0
2044,7.49461056856459,2010,40.5461998,-79.77059937,0,1,0,0,0,0,1141,4,1,0,0,0,0
1736,0.568684167693022,2010,40.47639847,-79.78050232,0,1,0,0,0,0,1646,1,1,0,0,1,1
1206,3.89725144488562,2010,40.61439896,-80.09549713,0,1,0,0,0,0,2017,1,3,0,0,0,1
1029,0.30800215576033,2010,40.40169907,-80.04229736,1,0,0,0,1,0,603,1,1,1,0,0,0
1710,17.5035856509684,2010,40.45569992,-79.89309692,0,1,0,0,0,1,6,8,1,0,0,0,0
887,2.43079570510585,2010,40.45690155,-79.89409637,1,2,0,0,1,2,450,1,1,1,0,0,1
3634,8.52364462491507,2010,40.45780182,-79.97419739,0,1,0,0,0,1,125,1,1,1,0,0,0
3881,2.02073382663396,2010,40.44919968,-79.90129852,0,1,0,0,0,0,114,2,1,1,0,0,0
2924,2.23864363845644,2010,40.41389847,-80.00959778,0,2,0,0,0,0,245,1,2,1,1,1,1
4966,4.71801336837411,2010,40.37369919,-79.84480286,0,1,0,0,0,0,1335,1,1,0,0,0,0
1408,4.25868626321699,2010,40.36569977,-80.10759735,0,1,0,0,0,1,942,1,1,0,0,0,0
4126,4.96673672289119,2010,40.65890121,-79.88310242,0,1,0,0,0,0,2240,1,5,1,1,1,1
4935,2.51963128372245,2010,40.46500015,-79.91419983,1,0,0,0,0,0,1806,2,5,0,0,0,0
351,15.0724063541395,2010,40.48289871,-80.03649902,0,1,0,0,0,0,321,1,1,0,0,0,1
3905,12.170143723159,2010,40.50510025,-80.02130127,0,1,0,0,0,0,48,1,1,1,1,1,1
1906,11.1857336846459,2010,40.45740128,-79.96179962,0,1,0,0,0,1,1037,1,1,0,0,0,0
3814,8.62429300797251,2010,40.44419861,-80.14710236,0,1,0,0,0,0,1027,2,1,0,0,0,0
2307,10.791822168994,2010,40.43439865,-79.82240295,1,1,0,0,0,0,1232,1,2,0,0,0,0
1709,7.30258839621529,2010,40.29410172,-79.83209991,0,1,0,0,0,0,448,1,2,0,0,1,1
4226,6.46355330981336,2010,40.46080017,-79.86840057,1,1,0,0,0,0,105,1,1,0,0,0,0
1225,5.26449533906672,2010,40.49169922,-79.87490082,0,1,0,0,0,0,1032,1,2,0,0,1,1
667,9.82895223919101,2010,40.39920044,-80.02929688,0,1,0,0,0,0,2118,1,1,1,0,0,0
3588,10.1109353434424,2010,40.42039871,-80.03240204,3,0,0,0,0,0,150,1,2,0,0,1,1
3270,3.12400254513068,2010,40.52180099,-79.97309875,0,1,0,0,0,0,9999,1,5,0,0,0,1
1718,4.34889918573955,2010,40.3783989,-79.85220337,2,2,0,0,0,0,148,2,1,1,0,1,1
404,4.47802879876849,2010,40.65250015,-80.0542984,1,0,0,0,0,0,755,2,4,0,1,1,1
1266,7.7599311169122,2010,40.38759995,-79.77349854,1,0,0,0,0,0,1927,1,4,0,0,0,0
1180,0.0408470056665637,2010,40.45270157,-79.91040039,0,1,0,0,0,0,355,9,1,0,0,0,1
3230,4.18216979379294,2010,40.57490158,-79.98970032,1,0,0,0,0,0,1409,1,4,0,0,0,0
1514,2.77042047472029,2010,40.52270126,-80.14710236,0,1,0,0,0,0,1717,1,4,0,0,1,1
4961,12.184573033684,2010,40.51229858,-79.97180176,0,1,0,0,0,0,9999,2,5,1,0,1,1
799,21.5532060155411,2010,40.41429901,-79.99469757,1,0,0,0,1,0,1556,1,1,0,0,0,0
2878,5.30405390697529,2010,40.50159836,-79.85179901,0,1,0,0,0,0,2220,1,1,0,1,1,1
3535,16.9313324255857,2010,40.42839813,-79.94709778,0,2,0,0,0,0,158,1,3,1,0,1,1
2639,8.23850367367878,2010,40.49060059,-79.81990051,0,1,0,0,0,0,1532,1,1,0,0,1,1
4249,0.0944288691294616,2010,40.54629898,-79.90579987,1,0,1,0,0,0,711,1,2,0,0,0,0
1894,9.13465694961334,2010,40.59880066,-79.76339722,0,1,0,0,0,0,1521,2,2,0,0,0,0
1462,9.19240507092628,2010,40.25159836,-79.87809753,0,1,0,0,0,0,1510,1,1,0,0,0,1
1446,5.94525357500598,2010,40.34389877,-79.79879761,0,1,0,0,0,0,1359,1,1,0,0,0,1
3947,20.0958463604142,2010,40.56420135,-80.22859955,1,0,0,0,1,0,1154,1,9,0,0,0,0
3719,9.01300048508691,2010,40.32400131,-79.9434967,0,2,0,0,0,0,1913,1,1,0,1,1,1
3672,7.55553958132664,2010,40.43019867,-80.01370239,1,0,0,0,0,0,220,1,3,1,0,0,1
4225,16.4930128075083,2010,40.42869949,-79.98049927,0,1,0,0,0,1,2253,1,1,0,0,0,0
1692,3.63482641854951,2010,40.47480011,-80.03980255,0,1,0,0,0,0,1245,1,1,0,0,0,1
3365,5.91290745973754,2010,40.62670135,-80.00250244,0,1,0,0,0,0,1932,1,1,0,0,0,0
4321,0.237849232319714,2010,40.43889999,-79.76049805,0,1,0,0,0,0,632,1,1,0,0,0,1
1244,3.88414142718481,2010,40.36909866,-79.78240204,0,1,0,0,0,0,1715,2,1,0,0,1,1
1942,2.23482218628281,2010,40.5768013,-79.77829742,0,1,0,0,0,0,1341,1,1,0,0,0,0
4064,4.60699013237466,2010,40.56800079,-80.04949951,0,1,0,0,0,0,1002,1,1,0,0,0,0
928,6.19150437377844,2010,40.60689926,-79.94719696,0,1,0,0,0,0,2005,1,1,0,0,0,1
578,0.57686866819256,2010,40.52180099,-80.08509827,0,1,0,0,0,0,1726,1,1,0,0,0,0
3094,15.1640683084124,2010,40.39009857,-79.95870209,0,1,0,0,0,0,1825,1,1,0,1,1,1
3749,3.32478335956504,2010,40.33459854,-79.81199646,0,1,0,0,0,0,947,1,1,0,0,0,0
104,17.054563771939,2010,40.44960022,-80.00240326,0,1,0,0,0,0,1935,1,1,1,0,1,1
1687,0.0762572000468733,2010,40.42750168,-79.72619629,1,1,0,0,0,0,1815,1,2,1,1,1,1
1446,5.6942945692863,2010,40.34400177,-79.79859924,0,1,0,0,0,0,1521,1,1,0,0,0,1
1173,8.57167718556062,2010,40.61589813,-80.05529785,0,1,0,0,0,0,959,1,1,0,0,0,1
1850,8.0517205554168,2010,40.47750092,-79.74859619,0,1,0,0,0,0,254,1,4,1,0,0,0
3635,0.272746154861729,2010,40.44649887,-79.95189667,0,1,0,0,0,1,1557,1,1,0,0,0,0
4550,2.07093372894998,2010,40.36130142,-79.98249817,0,1,0,0,0,0,1541,1,1,0,0,0,1
4700,3.73818897546956,2010,40.38489914,-79.97370148,1,1,0,0,0,0,1903,1,4,0,1,1,1
1762,5.5406553342563,2010,40.35490036,-79.87889862,0,1,0,0,0,0,42,1,5,0,0,0,0
845,1.47442570738879,2010,40.46260071,-79.89689636,0,1,0,0,0,0,327,1,1,0,0,0,0
1742,0.270912979396019,2010,40.42869949,-79.9885025,0,1,0,0,0,1,224,1,1,1,0,0,0
1332,11.920527218385,2010,40.4353981,-80.05090332,0,1,0,0,0,0,40,1,2,1,0,0,0
1525,6.19993604406254,2010,40.44929886,-80.12480164,0,1,0,0,0,0,1701,1,1,0,0,0,1
4900,4.43353432867701,2010,40.32490158,-80.13800049,0,1,0,0,0,0,345,1,5,0,0,0,0
1810,16.3486469210515,2010,40.3429985,-79.89150238,0,1,0,0,0,0,1355,1,1,0,0,0,1
2124,14.1141930979592,2010,40.26499939,-79.89320374,0,1,0,0,0,1,1651,1,1,0,0,0,0
4761,4.23500177766767,2010,40.50270081,-80.00219727,1,0,0,0,0,0,48,1,4,1,1,1,1
3908,3.10760298478969,2010,40.42580032,-79.86180115,0,1,0,0,0,0,2156,1,1,1,0,0,1
2347,10.928825935225,2010,40.43859863,-79.78199768,0,1,0,0,0,0,2210,1,1,1,0,0,1
688,2.74330137864216,2010,40.48809814,-80.0338974,0,1,0,0,0,0,1140,1,1,0,0,0,0
2549,5.56436821713952,2010,40.44219971,-79.9937973,1,1,0,0,0,0,2340,1,1,1,0,0,0
4994,0.195179553725827,2010,40.41820145,-79.73200226,0,1,0,0,0,0,1100,2,4,0,0,1,1
3429,13.4985707149174,2010,40.64509964,-80.05439758,0,1,0,0,0,0,2147,1,5,0,0,0,0
444,1.14098991065306,2010,40.46870041,-79.96230316,0,2,0,0,0,0,400,1,1,1,1,1,1
2802,0.172638077947807,2010,40.43840027,-80.0019989,0,1,0,1,0,0,1414,1,1,0,0,0,1
3830,2.91159631172253,2010,40.36420059,-80.06269836,0,2,0,0,0,0,1724,1,1,0,0,0,0
4974,22.2097734359054,2010,40.46350098,-79.91739655,3,0,0,0,0,0,251,1,3,1,1,1,1
591,3.14944988433125,2010,40.44800186,-80.00209808,0,1,0,0,0,1,1400,1,1,0,0,0,1
3849,4.61972597247416,2010,40.54109955,-80.12220001,1,0,0,0,0,0,1345,1,3,0,0,1,1
1242,6.28281324051747,2010,40.43230057,-79.86509705,1,0,0,0,1,0,703,2,1,0,0,0,0
56,18.3281461012956,2010,40.42810059,-79.95510101,0,1,0,0,0,1,2153,2,1,0,0,0,0
2287,7.8134936914925,2010,40.37149811,-79.82830048,0,1,0,0,0,0,644,1,1,0,0,0,1
4263,2.76730374401916,2010,40.62400055,-79.72429657,0,1,0,0,0,0,2240,1,1,0,0,0,1
3825,5.66430666229637,2010,40.46099854,-79.81950378,1,0,0,0,1,0,1535,1,1,0,0,0,0
35,0.731067094930142,2010,40.44139862,-80.03099823,0,1,0,0,0,0,225,1,1,1,0,0,0
2273,10.2876362605221,2010,40.35390091,-79.91490173,0,1,0,0,0,0,5,1,1,1,1,1,1
1101,8.3072673128651,2010,40.52730179,-80.03549957,0,1,0,0,0,0,1232,1,1,0,0,0,0
2659,13.9335565519435,2010,40.45140076,-79.81159973,0,1,0,0,0,0,651,1,5,0,0,0,0
3575,8.70748674206035,2010,40.45069885,-79.98300171,1,0,0,0,1,0,1640,1,1,0,1,1,1
62,7.0503613186546,2010,40.41849899,-80.08879852,1,0,0,0,0,0,1050,1,1,0,1,1,1
1740,9.98689243349657,2010,40.4253006,-79.96440125,0,1,0,0,0,1,655,1,1,0,0,0,0
3156,5.09418646972041,2010,40.5318985,-80.20469666,1,0,0,0,0,0,1301,1,1,0,1,1,1
834,17.2757114346473,2010,40.43590164,-79.77149963,0,1,0,0,0,0,1334,1,1,0,0,0,0
3618,11.7104733212106,2010,40.48709869,-79.77899933,0,1,0,0,0,0,2303,2,2,0,0,1,1
3905,2.42146643152431,2010,40.5033989,-80.02510071,0,1,0,0,0,0,627,1,1,0,0,0,1
3176,9.19943798852374,2010,40.55310059,-80.020401,0,1,0,0,0,0,1146,1,1,0,0,0,0
1766,18.1831153704154,2010,40.44269943,-80.02420044,0,1,0,0,0,0,2011,1,1,0,0,0,0
4109,10.3748679759285,2010,40.54729843,-79.81900024,1,0,0,0,0,0,1135,1,1,0,0,0,1
66,3.06085304470624,2010,40.41059875,-80.07080078,1,0,0,0,0,0,846,4,5,0,0,1,1
4321,0.237849232319714,2010,40.43889999,-79.76049805,0,1,0,0,0,0,2256,1,5,1,0,1,1
917,15.5647143443683,2010,40.30369949,-79.89630127,0,2,0,0,0,0,1808,4,1,0,0,0,0
1245,6.60375989040294,2010,40.41080093,-79.84449768,0,1,0,0,0,0,200,1,5,1,1,1,1
1216,16.2560623307233,2010,40.43069839,-80.26080322,0,1,0,0,0,0,1055,1,2,0,0,0,0
2044,4.57092218285139,2014,40.54850006,-79.77749634,1,0,0,0,0,0,1548,1,4,0,0,0,0
5062,12.9949713455598,2014,40.28779984,-79.99900055,0,1,0,0,0,0,1515,6,1,0,0,1,1
2367,10.2369723814955,2014,40.45999908,-79.86630249,0,1,0,0,0,0,902,4,2,0,0,1,1
683,11.7991542711952,2014,40.42050171,-80.00640106,0,1,0,0,0,0,2307,1,4,0,0,0,0
1672,3.19654788212913,2014,40.35279846,-79.97799683,1,0,0,0,0,0,629,4,4,0,0,1,1
3094,1.90771215564243,2014,40.3905983,-79.9598999,0,1,0,0,0,0,1823,1,2,0,0,1,1
4227,3.81699426514373,2014,40.46469879,-79.85430145,0,1,0,0,0,0,226,1,5,1,0,1,1
1508,8.94624867070484,2014,40.44390106,-80.09780121,0,1,0,0,0,0,1318,4,1,0,0,1,1
4675,7.92006069504798,2014,40.42490005,-80.19180298,0,1,0,0,0,0,1849,1,1,0,0,1,1
2304,14.0276410509754,2014,40.332901,-80.00019836,0,1,0,0,0,0,935,4,4,0,0,0,0
2471,3.80741629231824,2014,40.47439957,-80.00540161,0,1,0,0,0,0,210,1,4,1,0,0,0
613,0.132607553001587,2014,40.44919968,-79.88410187,0,2,0,0,0,0,141,1,4,0,0,1,1
1135,1.49858829287911,2014,40.61389923,-79.94730377,1,0,0,0,0,0,738,1,1,0,0,0,1
120,1.28503714135525,2014,40.42950058,-79.87689972,0,1,0,0,0,0,1100,1,1,0,0,0,0
2220,6.89200033752013,2014,40.29299927,-79.88549805,1,0,0,0,1,0,914,9,9,0,0,0,0
1538,6.80525158368625,2014,40.56359863,-80.20839691,0,1,0,0,0,0,2336,4,1,1,0,0,0
4695,4.76809131456216,2014,40.5196991,-80.21779633,1,0,0,0,0,0,1150,1,1,0,0,0,1
1742,16.1976726997461,2014,40.42879868,-79.98200226,0,1,0,0,0,1,220,1,1,1,0,0,0
1395,2.40762004243518,2014,40.31520081,-79.83070374,0,1,0,0,0,0,857,1,1,0,0,0,0
2590,2.24000319556781,2014,40.46659851,-80.0345993,0,1,0,0,0,0,2356,1,2,1,1,1,1
1806,6.16750263853998,2014,40.37540054,-79.92669678,0,1,0,0,0,0,605,1,4,1,0,0,0
3563,11.4729526187114,2014,40.45069885,-79.9355011,0,1,0,0,0,1,1315,1,1,0,0,0,0
2363,7.85601192535674,2014,40.45000076,-79.86789703,0,1,0,0,0,1,501,1,5,0,0,0,0
1189,9.0595859984487,2014,40.4654007,-80.11260223,0,1,0,0,0,0,203,1,5,1,1,1,1
1308,8.3496609101931,2014,40.43040085,-79.71040344,0,1,0,0,0,0,1315,1,4,0,0,0,0
3122,8.59004094850303,2014,40.47689819,-80.04910278,0,1,0,0,0,0,1622,1,1,0,0,0,0
1585,15.8860684016674,2014,40.39210129,-80.06159973,0,1,0,0,0,0,2239,1,1,0,0,0,1
4686,9.25619936098358,2014,40.40159988,-80.02230072,0,1,0,0,0,0,211,1,4,0,0,0,0
1550,6.02572711300383,2014,40.44350052,-80.00460052,0,1,0,0,0,0,1808,1,1,0,0,0,0
466,28.356586154306,2014,40.4416008,-80.0039978,0,1,0,0,0,0,1542,1,3,0,0,0,0
4827,1.82957568479965,2014,40.62810135,-80.02390289,0,1,0,0,0,0,1003,1,1,0,0,0,1
3492,1.55115386465199,2014,40.52289963,-79.96029663,0,1,0,0,0,0,9999,1,1,0,1,1,1
1335,14.9771661652504,2014,40.52750015,-80.18520355,0,1,0,0,0,0,1740,1,1,0,0,0,1
1911,14.435066777695,2014,40.49069977,-79.90750122,0,1,0,0,0,0,18,1,2,0,0,0,0
1886,5.40127604254836,2014,40.45610046,-79.96489716,0,1,0,0,0,0,211,1,2,0,0,1,1
1692,1.22846335143304,2014,40.47000122,-80.03659821,0,1,0,0,0,0,1430,1,1,0,0,0,0
4518,11.0406661951081,2014,40.45500183,-79.86370087,1,0,0,0,0,0,117,1,1,1,0,0,1
3789,10.6172060599567,2014,40.49290085,-80.12680054,1,0,0,0,0,0,840,1,5,0,0,1,1
618,32.8682683904388,2014,40.44120026,-79.99729919,0,1,0,0,0,1,504,1,1,0,0,0,0
1983,8.88119299528475,2014,40.49440002,-79.92030334,0,1,0,0,0,1,1158,1,1,0,0,0,0
2629,7.19990228114919,2014,40.44409943,-80.02809906,0,1,0,0,0,0,1159,1,1,0,0,1,1
1463,9.26264187226081,2014,40.38790131,-79.99639893,1,0,0,0,0,0,1917,2,4,1,0,0,1
1122,5.34118055402963,2014,40.48740005,-79.91840363,0,3,0,0,0,0,2226,1,1,0,0,0,0
2437,0.888565158375702,2014,40.52050018,-80.13079834,0,1,0,0,0,0,531,1,9,0,0,0,0
1225,9.97888929808175,2014,40.49110031,-79.87640381,1,0,0,0,0,0,2035,2,3,1,0,1,1
575,4.32509494985081,2014,40.44430161,-79.9178009,0,1,0,0,0,0,1005,1,1,0,0,0,1
3268,8.32809191745887,2014,40.56719971,-80.01650238,1,0,0,0,0,0,1627,1,1,0,0,0,1
1632,8.45714118949617,2014,40.53760147,-80.12400055,0,1,0,0,0,0,1020,1,1,0,0,1,1
192,16.6885227848747,2014,40.43899918,-79.99479675,0,1,0,0,0,0,1604,1,1,0,0,0,0
3071,3.83666063339304,2014,40.52310181,-80.17749786,0,2,0,0,0,0,814,1,1,0,0,0,0
3312,5.43247836007456,2014,40.6446991,-80.00910187,0,1,0,0,0,0,1837,1,4,0,0,0,0
298,9.20201220670631,2014,40.66529846,-80.09149933,1,0,0,0,0,0,1710,2,1,0,0,1,1
799,16.0568337154981,2014,40.41289902,-79.99749756,0,1,0,0,0,0,110,1,2,1,0,0,0
47,14.1309361191666,2014,40.42520142,-80.12059784,0,1,0,0,0,0,1809,1,1,0,0,0,1
4609,6.49245465196394,2014,40.2881012,-79.99669647,0,1,0,0,0,0,2315,1,1,1,0,0,1
912,3.55089820797576,2014,40.36669922,-79.88559723,0,1,0,0,0,0,2307,1,4,1,0,0,0
3208,0.407390247463164,2014,40.5019989,-80.00289917,0,3,0,0,0,0,1530,1,5,1,1,1,1
9,4.88732147023676,2014,40.43069839,-79.75140381,0,1,0,0,0,0,1657,1,1,0,0,0,1
3071,3.83666063339304,2014,40.52310181,-80.17749786,0,1,0,1,0,0,929,1,1,0,0,0,1
1838,7.35527922657592,2014,40.44869995,-80.02390289,0,1,0,0,0,0,225,1,5,0,0,0,0
4872,2.68884535486834,2014,40.6515007,-79.93990326,0,1,0,0,0,0,1045,1,4,0,0,0,0
5002,4.86509869696834,2014,40.55020142,-80.00450134,0,1,0,0,0,0,1715,1,1,0,0,0,0
217,5.92380919299249,2014,40.56919861,-80.08999634,1,0,0,0,1,0,355,1,1,0,0,0,0
